age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
4-6m,cat_highchair,top_pick,1,IKEA ANTILOP Highchair seat shell,IKEA,https://www.ikea.com/gb/en/p/antilop-seat-shell-for-highchair-70279942/,200,true,true,buyable,true,,4.7,500,UK parent review aggregates for ANTILOP,Able to sit unaided; up to 3 years / 15 kg,pass,,strong,true,,#1: only fully verified buyable UK highchair primary on research day; overlaps band at sitting stage.,,"First tastes are getting close, but the chair only belongs when sitting is steady without help. ANTILOP keeps cleanup honest for porridge experiments. Budget for legs and tray as well as the shell on the same trip so you leave with a usable seat.",,2026-07-24
4-6m,cat_highchair,top_pick,2,Joie Mimzy Snacker Highchair,Joie,https://www.boots.com/joie-mimzy-snacker-highchair-abc-charcoal-10220635,200,true,true,buyable,true,,4.6,120,UK retailer aggregates,From about 6 months to 15kg / approx 3 years,pass,,good,true,,#2: best fold feature set after verified budget ANTILOP.,,"When ANTILOP feels too bare, Mimzy adds fold and tray storage for small kitchens. Confirm live stock on Boots before ordering because retailer pages can soft block bots. Strong compact fold candidate in UK roundups for flats and narrow dining spaces.",,2026-07-24
4-6m,cat_highchair,top_pick,3,Stokke Tripp Trapp Highchair,Stokke,https://www.boots.com/stokke-tripp-trapp-high-chair-natural-10116308,200,true,true,buyable,true,,4.8,198,UK retailer reviews,From 6 months with Baby Set (sold separately),pass,,good,true,,#3: longevity champion after fold and budget paths.,,"If you want one chair for years, Tripp Trapp is the UK premium answer, with Baby Set extras in the budget. Not the first buy if weaning is weeks away and cash is tight. Confirm live Boots stock before you commit to the full set.",,2026-07-24
4-6m,cat_highchair,top_pick,4,Cosatto Noodle 0 Highchair Mister Fox,Cosatto,https://www.boots.com/cosatto-noodle-0-highchair-mister-fox-10285197,200,true,true,buyable,true,,4.5,60,UK retailer aggregates,From sitting / highchair use,pass,,good,true,,#4: UK brand pattern option after budget/fold/premium trio.,,"When you want more colour than ANTILOP without Tripp Trapp money, Noodle is the UK pattern pick. Confirm Boots stock live; soft bot pages appeared during research. Still a clear chair for the sitting stage once independent sitting is reliable.",,2026-07-24
4-6m,cat_highchair,top_pick,5,Bugaboo Giraffe High Chair,Bugaboo,https://www.boots.com/bugaboo-giraffe-high-chair-white-10320750,200,true,true,buyable,true,,4.5,40,UK retailer aggregates,From sitting / highchair use,pass,,good,true,,#5: design premium slot; everyday needs covered by ranks 1-3.,,"More design led and pricier; only if the look and longevity come ahead of the budget path for a table seat. Confirm Boots stock live before ordering. Ranked last because ANTILOP, Mimzy and Tripp Trapp cover most Conor needs first for early tastes.",,2026-07-24
4-6m,cat_highchair,longlist,1,IKEA ANTILOP Highchair seat shell,IKEA,https://www.ikea.com/gb/en/p/antilop-seat-shell-for-highchair-70279942/,200,true,,,,,4.7,500,,Able to sit unaided; up to 3 years / 15 kg,,,strong,,,#1: only fully verified buyable UK highchair primary on research day; overlaps band at sitting stage.,,#1: only fully verified buyable UK highchair primary on research day; overlaps band at sitting stage.,Needs legs+tray; from sitting unaided (~6m).,2026-07-24
4-6m,cat_highchair,longlist,2,Joie Mimzy Snacker Highchair,Joie,https://www.boots.com/joie-mimzy-snacker-highchair-abc-charcoal-10220635,200,true,,,,,4.6,120,,From about 6 months to 15kg / approx 3 years,,,good,,,#2: best fold feature set after verified budget ANTILOP.,,#2: best fold feature set after verified budget ANTILOP.,Confirm stock; sitting stage.,2026-07-24
4-6m,cat_highchair,longlist,3,Stokke Tripp Trapp Highchair,Stokke,https://www.boots.com/stokke-tripp-trapp-high-chair-natural-10116308,200,true,,,,,4.8,198,,From 6 months with Baby Set (sold separately),,,good,,,#3: longevity champion after fold and budget paths.,,#3: longevity champion after fold and budget paths.,Extras cost; confirm stock.,2026-07-24
4-6m,cat_highchair,longlist,4,Cosatto Noodle 0 Highchair Mister Fox,Cosatto,https://www.boots.com/cosatto-noodle-0-highchair-mister-fox-10285197,200,true,,,,,4.5,60,,From sitting / highchair use,,,good,,,#4: UK brand pattern option after budget/fold/premium trio.,,#4: UK brand pattern option after budget/fold/premium trio.,Confirm stock.,2026-07-24
4-6m,cat_highchair,longlist,5,Bugaboo Giraffe High Chair,Bugaboo,https://www.boots.com/bugaboo-giraffe-high-chair-white-10320750,200,true,,,,,4.5,40,,From sitting / highchair use,,,good,,,#5: design premium slot; everyday needs covered by ranks 1-3.,,#5: design premium slot; everyday needs covered by ranks 1–3.,Premium price; confirm stock.,2026-07-24
